 Nissan Tiida Entry 1.6 ,13.000, 2014 | 162000 km,Pichincha ( Quito )
 Nissan Tiida Tiida ,13.800, 2015 | 100 km,Imbabura
 Nissan Tiida Nissan Tiida ,13.500, 2013 | 158000 km,Tungurahua
 Nissan Tiida 1.6 Mecánico 2011 ,10.200, 2011 | 200000 km,Guayas
 Nissan Tiida Sedan 1.80 Full ,11.500, 2007 | 105000 km,Azuay
 Nissan Tiida Niisan Tiida ,13.500, 2015 | 47000 km,Pichincha ( Quito )
 Nissan Tiida Automovil ,11.000, 2011 | 134928 km,Pichincha ( Quito )
 Nissan Tiida Tida 2015 ,21.000, 2015 | 87000 km,Guayas
 Nissan Tiida Sedan ,14.500, 2015 | 75000 km,Pichincha ( Quito )
 Nissan Tiida Nissan Tiida 2015 ,15.000, 2015 | 110000 km,Guayas
 Nissan Tiida Sedan ,9.000, 2009 | 287000 km,Pichincha ( Quito )
" Nissan Tiida Japonés, 1.8 ",9.800, 2007 | 174821 km,Pichincha ( Quito )
 Nissan Tiida Nisan Tida 2015 ,40.000, 2015 | 200000 km,Pichincha ( Quito )
 Nissan Tiida Tiida ,14.500, 2015 | 75000 km,Napo
 Nissan Tiida Con A/c ,12.850, 2015 | 93000 km,Pichincha ( Quito )
 Nissan Tiida Full ,12.000, 2011 | 133000 km,Chimborazo
 Nissan Tiida Sedan ,15.000, 2015 | 87000 km,Guayas
 Nissan Tiida Auto Tiida ,13.500, 2015 | 115000 km,Cañar
 Nissan Tiida Hatchback 2012 ,11.000, 2012 | 173000 km,Pichincha ( Quito )
 Nissan Tiida Tidda 2015 ,13.500, 2015 | 110000 km,Pichincha ( Quito )
 Nissan Tiida Automóvil ,15.000, 2014 | 30000 km,Guayas
 Nissan Tiida 2012 ,12.200, 2012 | 107000 km,Tungurahua
 Nissan Tiida Sedan ,26.000, 2013 | 372000 km,Guayas
 Nissan Tiida Nissan Tiida 2007 ,2.500, 2007 | 160000 km,Pichincha ( Quito )
 Nissan Tiida Mt ,10.200, 2009 | 176000 km,Pichincha ( Quito )
 Nissan Tiida Nissan Tiida ,14.000, 2013 | 140000 km,Manabí
 Nissan Tiida 1.6 Cc Hatchback ,10.800, 2012 | 120000 km,Chimborazo
 Hyundai Terracan 2.5 ,5.000, 2002 | 300000 km,Guayas
 Hyundai Terracan 2.9 ,10.600, 2005 | 265000 km,Pichincha ( Quito )
 Hyundai Terracan 4x4 ,13.000, 2006 | 202000 km,Guayas
 Hyundai Terracan 2.9 4x4 Crdi ,13.000, 2007 | 242661 km,Pichincha ( Quito )
 Hyundai Terracan Crdi ,10.800, 2005 | 260000 km,Pichincha ( Quito )
 Hyundai Terracan Automatico 4x4 ,12.300, 2006 | 225000 km,Pichincha ( Quito )
 Hyundai Terracan 2006 ,13.000, 2006 | 225000 km,Manabí
 Hyundai Terracan Modelo 2007 ,15.500, 2017 | 360000 km,Pichincha ( Quito )
 Hyundai Terracan 2007 2.9 4x4 ,12.500, 2007 | 348000 km,Pichincha ( Quito )
 Hyundai Terracan Terracan 4x4 ,13.000, 2004 | 355000 km,Azuay
 Chevrolet Swift Swift Del 94 ,3.400, 1994 | 56000 km,Guayas
 Chevrolet Swift Modelo 94 ,6.500, 1994 | 92000 km,Pichincha ( Quito )
 Chevrolet Swift 1994 ,3.800, 1994 | 111111 km,Pichincha ( Quito )
 Chevrolet Swift 1993 ,4.000, 1993 | 200000 km,Manabí
 Chevrolet Swift Emotion 1.6 /16v ,6.500, 1995 | 19 km,Pichincha ( Quito )
 Chevrolet Tahoe Híbrida ,29.900, 2010 | 215000 km,Pichincha ( Quito )
 Chevrolet Tahoe Hibrida ,25.000, 2010 | 216300 km,El Oro
 Suzuki Sx4 1.6 L ,23.000, 2019 | 40000 km,Guayas
 Toyota Tercel 1.5 ,3.200, 1999 | 19000 km,Guayas
 Toyota Stout Toyota Stout2200 ,10.500, 1991 | 1 km,Los Ríos
 Toyota Stout Cajón ,8.500, 2002 | 293926 km,Azuay
 Toyota Stout Staut 2 ,12.800, 2005 | 300000 km,Azuay
 Toyota Stout Año 80 ,5.700, 1980 | 21664 km,Guayas
 Toyota Stout 1973 ,3.000, 1973 | 12345 km,Guayas
 Toyota Stout 2200 ,10.000, 1994 | 560000 km,Pichincha ( Quito )
 Toyota Stout 2200 ,11.500, 1994 | 999999 km,Manabí
 Toyota Stout 9.7 ,10.000, 1997 | 444658 km,El Oro
 Toyota Stout Toyota Stoup 2200 ,6.500, 1995 | 380000 km,Esmeraldas
 Suzuki Super Carry Super Carry ,6.900, 2006 | 89000 km,Pichincha ( Quito )
 Suzuki Super Carry Super Carry ,3.500, 1996 | 354000 km,Guayas
 Fiat Strada Strada ,10.300, 2010 | 80000 km,Pichincha ( Quito )
 Fiat Strada Trekking Aa ,8.100, 2007 | 124750 km,Carchi
 Fiat Strada Camioneta ,4.300, 2004 | 1111111 km,Manabí
 Mercedes-benz Sprinter 1 ,13.000, 2002 | 100000 km,Guayas
 Renault Stepway 1.6 Mt ,10.000, 2011 | 169000 km,Pichincha ( Quito )
 Renault Stepway Renault ,10.500, 2012 | 115150 km,Bolívar
 Renault Stepway 1.6 ,10.800, 2010 | 107463 km,Carchi
 Renault Stepway Full ,14.500, 2018 | 132000 km,Pichincha ( Quito )
" Renault Stepway 1.6, V16 ",11.500, 2012 | 90000 km,Pichincha ( Quito )
 Renault Stepway Stepway ,13.500, 2017 | 45000 km,Pichincha ( Quito )
 Renault Stepway Sandero Stepway ,9.000, 2010 | 158000 km,Guayas
 Ford Sport Trac Automatica ,10.000, 2004 | 241000 km,Pichincha ( Quito )
 Ford Sport Trac Spor Trac ,235, 2011 | 155000 km,Azuay
 Ford Sport Trac 4x4 ,14.500, 2007 | 190000 km,Pichincha ( Quito )
 Kia Spectra . ,3.300, 2003 | 312000 km,Pichincha ( Quito )
 Kia Soul Versión Full ,14.199, 2010 | 106350 km,Pichincha ( Quito )
 Kia Soul 1.6 ,11.800, 2010 | 186500 km,Guayas
 Kia Soul Ac ,12.200, 2011 | 137000 km,Pichincha ( Quito )
 Fiat Siena Grand Siena ,11.500, 2013 | 69000 km,Pichincha ( Quito )
 Fiat Siena Full ,12.000, 2013 | 170000 km,Guayas
 Kia Sorento 2012 ,22.500, 2012 | 1 km,Pichincha ( Quito )
 Kia Sorento Sorento Ex 4x4 ,34.700, 2015 | 48000 km,Azuay
 Kia Sorento Lx 3.3l Gsl At 4x4 ,12.900, 2008 | 145000 km,Pichincha ( Quito )
 Kia Sorento Médico Kia Sorento ,23.500, 2013 | 95000 km,Pichincha ( Quito )
 Kia Sorento Automática ,12.500, 2004 | 117000 km,Pichincha ( Quito )
 Kia Sorento V6 3500 Cc ,23.990, 2013 | 70000 km,Pichincha ( Quito )
 Kia Sorento Full Manual ,9.000, 2005 | 190000 km,Guayas
 Kia Sorento 2003 ,10.000, 2003 | 115500 km,Manabí
 Kia Sorento Sorento ,12.900, 2006 | 228000 km,Pichincha ( Quito )
 Kia Sorento 2.5 Diesel ,8.000, 2007 | 360000 km,Pichincha ( Quito )
 Kia Sorento 2.5lx Dsl 4x4 ,14.000, 2008 | 188000 km,Chimborazo
 Hyundai Sonata Añi 2012 Manual 2.0 ,16.800, 2012 | 100000 km,Manabí
 Hyundai Sonata Sonata ,23.000, 2017 | 38000 km,Tungurahua
 Hyundai Sonata Sonata ,23.000, 2017 | 38000 km,Tungurahua
 Hyundai Sonata 2012 Automatico 2.4 ,14.000, 2012 | 180000 km,Manabí
 Hyundai Sonata Sonata ,21.000, 2013 | 70000 km,Los Ríos
 Hyundai Sonata Unica ,20.000, 2015 | 70000 km,Pichincha ( Quito )
 Hyundai Sonata Hibrido ,21.000, 2016 | 34000 km,Pichincha ( Quito )
 Bmw Serie 7 Bmw Serie7 ,10.000, 2007 | 658799 km,Cotopaxi
 Kia Sephia Mecánico ,4.200, 1995 | 1 km,Guayas
 Chevrolet Silverado 2.5 ,8.500, 2000 | 348000 km,Manabí
 Chevrolet Silverado Americana 4x4 ,13.200, 1993 | 150000 km,Guayas
 Chevrolet Silverado Silverado 4x2 T/a A/a ,7.000, 1997 | 587886 km,Los Ríos
 Chevrolet Silverado 97 4x2 ,6.000, 1997 | 350000 km,Imbabura
 Chevrolet Silverado 1500 Cab Simple ,8.500, 2002 | 350000 km,Manabí
 Chevrolet Silverado ,9.000, 130000 km,Pichincha ( Quito )
 Chevrolet Silverado Silverado ,4.800, 2001 | 220000 km,Pichincha ( Quito )
 Chevrolet Silverado Chevrolet ,7.000, 2002 | 0 km,Guayas
 Bmw Serie 5 525i ,7.490, 1990 | 320 km,Pichincha ( Quito )
 Bmw Serie 5 520i ,250, 1992 | 1 km,Imbabura
 Bmw Serie 3 318ti ,10.000, 1996 | 224000 km,Pichincha ( Quito )
 Bmw Serie 3 325 I E90 ,26.000, 2008 | 80000 km,Loja
 Bmw Serie 3 Bmw 316 Serie 3 Automovil Sedan ,7.000, 1994 | 200000 km,Pichincha ( Quito )
" Bmw Serie 3 325i, Serie 3 ",12.000, 1992 | 225000 km,Pichincha ( Quito )
 Renault Scénic Renault Scenic 1.6 ,3.800, 2002 | 250000 km,Pichincha ( Quito )
 Renault Scénic Scenic ,8.300, 2002 | 227000 km,Pichincha ( Quito )
 Renault Scénic 1.6 Mt ,8.000, 2004 | 208000 km,Santo Domingo De Los Tsáchilas
 Renault Scénic 2004 ,5.500, 2004 | 250000 km,Pichincha ( Quito )
 Renault Scénic Francés ,6.500, 2002 | 217700 km,Guayas
 Nissan Sentra Sport 2.0 ,14.100, 2012 | 72000 km,Tungurahua
 Nissan Sentra 8valvulas Inyeccion ,1.400, 1995 | 560842 km,Guayas
 Nissan Sentra Se 2.0 ,13.000, 2012 | 130000 km,Pichincha ( Quito )
 Nissan Sentra Sentra B15 ,7.800, 2006 | 278000 km,Guayas
 Nissan Sentra Versión Wagon ,5.500, 2003 | 785 km,Azuay
 Nissan Sentra Manual Estandar ,290, 2009 | 200 km,Pichincha ( Quito )
 Nissan Sentra Advance At 1.8l ,19.500, 2014 | 76000 km,Pichincha ( Quito )
 Nissan Sentra Sentra B15 ,7.800, 2002 | 193559 km,Pichincha ( Quito )
 Nissan Sentra Sentra Sport 2.0 ,13.200, 2012 | 161000 km,Pichincha ( Quito )
 Nissan Sentra Sentra 2012 ,8.300, 2012 | 300584 km,Pichincha ( Quito )
 Nissan Sentra Sentra Advance At ,16.500, 2014 | 73000 km,Pichincha ( Quito )
 Nissan Sentra B13 ,5.300, 2002 | 299996 km,Guayas
 Nissan Sentra B16 Se Sport ,11.500, 2011 | 140000 km,Pichincha ( Quito )
 Nissan Sentra Ex-saloon ,6.800, 1996 | 433510 km,Guayas
 Nissan Sentra Sentra ,9.000, 2010 | 117000 km,Loja
 Nissan Sentra B13 ,8.500, 2011 | 198000 km,Pichincha ( Quito )
 Nissan Sentra Advance Mt 1.8 ,19.000, 2015 | 135000 km,Pichincha ( Quito )
 Nissan Sentra 2010 ,16.500, 2010 | 120000 km,Pichincha ( Quito )
 Nissan Sentra Sentra ,9.800, 2010 | 225000 km,Pichincha ( Quito )
 Nissan Sentra 2007 ,6.000, 2007 | 347 km,Guayas
 Nissan Sentra Se ,14.000, 2011 | 133000 km,Pichincha ( Quito )
 Nissan Sentra Alegro ,7.000, 2008 | 223000 km,Pichincha ( Quito )
 Nissan Sentra Nissan Sentra Modelo Sedan 1.8 ,6.200, 2002 | 460000 km,Guayas
 Nissan Sentra Sport 2.0 6 Mt ,14.800, 2012 | 71000 km,Tungurahua
 Nissan Sentra Clasico ,7.800, 2013 | 180000 km,Guayas
 Nissan Sentra Normal ,6.500, 2009 | 200000 km,Pichincha ( Quito )
 Nissan Sentra Sentra ,7.500, 2010 | 180 km,Guayas
 Nissan Sentra Clásica ,9.300, 2011 | 233000 km,Santo Domingo De Los Tsáchilas
 Nissan Sentra Automovil ,26.000, 2011 | 0 km,Pichincha ( Quito )
 Nissan Sentra Mexicana ,4.800, 1994 | 280000 km,Imbabura
 Nissan Sentra 2009 ,6.500, 2009 | 246755 km,Pichincha ( Quito )
 Nissan Sentra Nissan ,6.800, 2009 | 520000 km,Pichincha ( Quito )
 Nissan Sentra 2011 ,23.000, 2011 | 430000 km,Pichincha ( Quito )
 Nissan Sentra B15 ,8.800, 2006 | 110000 km,Pichincha ( Quito )
 Nissan Sentra ,30, 1994 | 7000 km,Pichincha ( Quito )
 Volkswagen Saveiro Saveiro ,9.200, 2006 | 180000 km,Pichincha ( Quito )
 Volgswagen Saveiro Saveiro 1998 ,4.800, 1998 | 123456 km,Chimborazo
 Volkswagen Saveiro Saveiro Pick Up ,5.500, 2002 | 280000 km,Pichincha ( Quito )
 Volkswagen Saveiro Saveiro ,6.000, 2001 | 252229 km,Pichincha ( Quito )
 Volkswagen Saveiro Saveiro ,7.600, 2006 | 6000 km,Pichincha ( Quito )
 Volkswagen Santana 2005 ,7.300, 2005 | 234338 km,Pichincha ( Quito )
 Mitsubishi Rider Full 4x2 ,29.000, 2018 | 26500 km,Pichincha ( Quito )
 Chevrolet Rodeo 4x2 ,5.800, 1999 | 400 km,Guayas
 Chevrolet Rodeo 4x4 ,12.000, 2000 | 347818 km,Cotopaxi
 Chevrolet Rodeo 4x2 2.6cc. ,8.300, 1998 | 570000 km,Pichincha ( Quito )
 Chevrolet Rodeo 4x4 ,11.200, 2002 | 218 km,Pichincha ( Quito )
 Chevrolet Rodeo Rodeo ,7.999, 1997 | 232000 km,Pichincha ( Quito )
 Chevrolet Rodeo V6 T/m A/c ,8.500, 2002 | 332000 km,Imbabura
 Chevrolet Rodeo Qmc Flying ,9.500, 2008 | 160000 km,Guayas
 Chevrolet Rodeo 4x2 ,7.700, 1997 | 340000 km,Pichincha ( Quito )
 Chevrolet Rodeo Rodeo 1998 ,6.900, 1998 | 40000 km,Santo Domingo De Los Tsáchilas
 Renault Sandero Dinamic Full ,8.600, 2011 | 125000 km,Pichincha ( Quito )
 Renault Sandero Sandero ,9.000, 2011 | 130 km,Guayas
 Renault Sandero Dinamyc ,8.500, 2013 | 99000 km,Carchi
 Renault Sandero 1.6 T/m Full ,9.500, 2011 | 124000 km,Pichincha ( Quito )
 Renault Sandero Dynamique 1.6 ,9.500, 2012 | 98500 km,Azuay
 Renault Sandero 1.6 ,12.700, 2015 | 119486 km,Pichincha ( Quito )
 Renault Sandero Full ,9.000, 2012 | 125 km,Pichincha ( Quito )
 Renault Sandero Semifull ,10.300, 2011 | 161000 km,Pichincha ( Quito )
 Renault Sandero 1.6 Mt ,9.500, 2012 | 129000 km,Pichincha ( Quito )
 Renault Sandero 16.0 ,16.000, 2015 | 48000 km,Guayas
 Renault Sandero Dynamique ,9.200, 2011 | 130000 km,Pichincha ( Quito )
 Renault Sandero Expression 1.6 Ac ,8.300, 2009 | 170000 km,Chimborazo
 Renault Sandero Dynamique 1.6 Mt ,10.000, 2012 | 200000 km,Guayas
 Renault Sandero Sandero ,10.000, 2012 | 165000 km,Guayas
 Renault Sandero Intenss ,15.100, 2020 | 1700 km,Pichincha ( Quito )
 Renault Sandero 1600 ,8.200, 2010 | 165000 km,Cotopaxi
 Renault Sandero 1.6 ,11.500, 2010 | 70000 km,Pichincha ( Quito )
 Renault Sandero Dynamique Full ,8.300, 2010 | 113000 km,Imbabura
 Hyundai Santa Fe Santa Fé 2.4 4x2 ,10.700, 2005 | 186470 km,Guayas
 Hyundai Santa Fe Coreano ,17.500, 2010 | 97000 km,Pichincha ( Quito )
 Hyundai Santa Fe Hiunday ,12.300, 2013 | 45600 km,Pichincha ( Quito )
 Hyundai Santa Fe 4x2 ,17.500, 2008 | 195000 km,Guayas
 Hyundai Santa Fe 2003 ,9.500, 2003 | 250 km,Guayas
 Hyundai Santa Fe 2.4 ,17.900, 2011 | 183000 km,Guayas
 Hyundai Santa Fe Full Equipo ,17.000, 2010 | 139000 km,Pichincha ( Quito )
 Hyundai Santa Fe Santa Fe ,15.000, 2003 | 200000 km,Manabí
 Hyundai Santa Fe Coreano ,17.500, 2010 | 97000 km,Pichincha ( Quito )
 Hyundai Santa Fe Glx ,15.000, 2010 | 115000 km,El Oro
 Hyundai Santa Fe Santa Fe ,14.000, 2008 | 290000 km,Guayas
 Hyundai Santa Fe Full ,21.490, 2011 | 112000 km,Pichincha ( Quito )
 Hyundai Santa Fe Santa Fe 4x4 Full ,16.500, 2006 | 180000 km,Loja
 Hyundai Santa Fe Automatico ,9.900, 2005 | 221000 km,Pichincha ( Quito )
 Hyundai Santa Fe Hyundai Santa Fe 4x2 ,19.000, 2010 | 200000 km,Pichincha ( Quito )
 Hyundai Santa Fe Full Automática ,13.500, 2009 | 176200 km,Guayas
 Hyundai Santa Fe 2.0 ,19.000, 2011 | 243657 km,Azuay
 Hyundai Santa Fe 2.4lt - 7 Pasajeros ,28.000, 2013 | 76400 km,Pichincha ( Quito )
 Hyundai Santa Fe Hyundai Santa Fe ,18.500, 2011 | 173000 km,Pichincha ( Quito )
 Hyundai Santa Fe 2003 Cc2.7 ,7.500, 2003 | 150000 km,Chimborazo
 Hyundai Santa Fe Santa Fe ,18.000, 2008 | 65000 km,Guayas
 Hyundai Santa Fe Santa Fe Diesel ,12.500, 2007 | 240 km,Los Ríos
 Hyundai Santa Fe 2.4 ,25.500, 2014 | 121000 km,Pichincha ( Quito )
 Hyundai Santa Fe Gran Stafe 3.3cc Ful ,50.000, 2015 | 33000 km,Pichincha ( Quito )
 Hyundai Santa Fe Santa Fe ,8.500, 2002 | 200000 km,Imbabura
 Hyundai Santa Fe Jeep Santa Fe ,16.500, 2009 | 243325 km,Manabí
 Hyundai Santa Fe 4x2 2 Filas ,18.400, 2011 | 144000 km,Pichincha ( Quito )
 Hyundai Santa Fe Santa Fe ,13.500, 2007 | 173000 km,Pichincha ( Quito )
 Hyundai Santa Fe 4x2 ,34.800, 2018 | 19000 km,Pichincha ( Quito )
 Hyundai Santa Fe 2002 ,8.500, 2002 | 200000 km,Imbabura
 Hyundai Santa Fe Automático 2.4 T/a ,27.000, 2014 | 63800 km,Guayas
 Hyundai Santa Fe Santa Fe Etd ,13.800, 2007 | 140 km,Pichincha ( Quito )
 Toyota Rav4 4 Puertas Awd ,10.000, 1998 | 275000 km,Pichincha ( Quito )
 Toyota Rav4 Full ,12.500, 2002 | 260000 km,Azuay
 Toyota Rav4 Automático ,25.000, 2014 | 1 km,Guayas
 Toyota Rav4 2.5 Full ,27.000, 2014 | 67500 km,Napo
 Toyota Rav4 2002 1.8l ,10.000, 2002 | 357000 km,Pichincha ( Quito )
 Toyota Rav4 Full ,15.000, 2004 | 153000 km,Sucumbíos
 Toyota Rav4 4x2 5p T/m ,12.500, 2002 | 320000 km,Pichincha ( Quito )
 Toyota Rav4 4x2 ,14.800, 2007 | 189000 km,Pichincha ( Quito )
 Toyota Rav4 Vendo Toyota Rav-4 U ,13.500, 2003 | 224591 km,Azuay
 Toyota Rav4 Rav4x2 ,9.000, 2002 | 312000 km,Cotopaxi
 Toyota Rav4 Premium ,12.500, 2007 | 175000 km,Guayas
 Toyota Rav4 2500 ,34.500, 2018 | 9900 km,Pichincha ( Quito )
 Toyota Rav4 Rav4 ,14.800, 2006 | 190000 km,Pichincha ( Quito )
 Land Rover Range Rover Segunda ,15.000, 1997 | 280000 km,Pichincha ( Quito )
 Toyota Prius Prius C Sport ,14.000, 2013 | 92600 km,Guayas
 Toyota Prius Full ,13.900, 2010 | 115000 km,Imbabura
 Toyota Prius Prius C Sport ,12.999, 2013 | 140000 km,Pichincha ( Quito )
 Toyota Prius Prius C Sport ,14.500, 2013 | 89976 km,Pichincha ( Quito )
 Toyota Prius Hibrido Bb Full ,13.900, 2010 | 75000 km,Pichincha ( Quito )
 Toyota Prius Toyota Prius C ,14.800, 2013 | 64000 km,Pichincha ( Quito )
 Toyota Prius C Sport ,20.800, 2018 | 45500 km,Pichincha ( Quito )
 Toyota Prius Prius C Sport Ta 1.5 ,15.000, 2013 | 84000 km,Pichincha ( Quito )
 Toyota Prius Prius C 2013 ,15.000, 2013 | 46600 km,Pichincha ( Quito )
 Toyota Prius C Sport ,22.000, 2018 | 60000 km,Cañar
 Toyota Prius Prius C Sport ,16.500, 2015 | 93000 km,Pichincha ( Quito )
 Toyota Prius Prius C ,15.000, 2013 | 78000 km,Pichincha ( Quito )
 Dodge Ram Ram 1500 ,8.500, 1997 | 111111 km,Guayas
 Dodge Ram 5.2 ,13.500, 1995 | 170000 km,Manabí
 Daewoo Racer Gti ,3.500, 1998 | 306160 km,Pichincha ( Quito )
 Ford Ranger Americana ,10.500, 2007 | 100000 km,Pichincha ( Quito )
 Ford Ranger Doble Cabina ,15.100, 2016 | 3100 km,Pichincha ( Quito )
 Ford Ranger Camioneta ,7.500, 1998 | 380000 km,Cotopaxi
 Ford Ranger Ranger ,35.000, 2019 | 10000 km,Pichincha ( Quito )
 Ford Ranger Cabina Y Media ,8.500, 1999 | 230 km,Pichincha ( Quito )
 Ford Ranger 250 ,6.500, 1979 | 1 km,Pichincha ( Quito )
 Ford Ranger Ranger 4x2 ,7.200, 1997 | 340000 km,Pichincha ( Quito )
 Ford Ranger Camioneta ,12.300, 2006 | 150000 km,Pichincha ( Quito )
 Ford Ranger Ranger ,5.000, 1980 | 5000 km,Imbabura
 Ford Ranger No Se ,8.500, 1996 | 119095 km,Pichincha ( Quito )
 Ford Ranger F250 ,6.600, 1979 | 1 km,Pichincha ( Quito )
 Ford Ranger Full ,11.750, 2010 | 78200 km,Pichincha ( Quito )
 Ford Ranger Xlt ,15.000, 2009 | 206000 km,Cotopaxi
 Ford Ranger Ranger 2011 ,14.000, 2011 | 190000 km,Pichincha ( Quito )
 Ford Ranger Ranger Xlt 4x4 Doble Cabina ,12.000, 2007 | 188000 km,Pichincha ( Quito )
 Ford Ranger Lx ,7.500, 2002 | 290000 km,Guayas
 Ford Ranger Ford Ranger 4x4 Xlt ,10.500, 2003 | 318000 km,Pichincha ( Quito )
 Nissan Primera Glx ,8.000, 1998 | 189000 km,Pichincha ( Quito )
 Nissan Primera Nissan Primera ,7.000, 1999 | 215000 km,Pichincha ( Quito )
 Fiat Premio 1.3 ,3.600, 1995 | 342877 km,Santo Domingo De Los Tsáchilas
 Fiat Premio Sedan ,3.100, 1995 | 0 km,Napo
 Fiat Premio Sedan 1.6 ,4.000, 1994 | 348000 km,Pichincha ( Quito )
 Fiat Premio Fiaet Premio ,3.500, 1992 | 1 km,Guayas
 Fiat Premio Premio 1.6 ,3.500, 1993 | 1 km,Pichincha ( Quito )
 Fiat Premio S ,3.800, 1996 | 250000 km,Loja
 Fiat Premio 1 ,4.500, 1992 | 1 km,Pichincha ( Quito )
 Kia Pregio Pregio Turbo Disel ,25.999, 2013 | 174000 km,Imbabura
 Kia Pregio Pregio ,16.000, 2005 | 227766 km,Guayas
 Kia Pregio Full ,22.300, 2012 | 106500 km,Pichincha ( Quito )
 Kia Pregio Se Vende Kia Pregio ,27.500, 2013 | 227500 km,Pichincha ( Quito )
 Kia Pregio Kia Pregio ,24.900, 2014 | 264000 km,Santa Elena
 Kia Pregio 2013 ,25.000, 2013 | 287000 km,Pichincha ( Quito )
 Kia Pregio Año 2011 ,20.000, 2011 | 234000 km,Guayas
 Kia Pregio Pregio Grand ,35.000, 2014 | 497000 km,Pichincha ( Quito )
 Kia Pregio 2004 ,11.500, 2004 | 252 km,Pichincha ( Quito )
 Kia Pregio Usado ,22.000, 2011 | 250000 km,Guayas
 Kia Pregio Turbo Intercoler ,25.000, 2014 | 166000 km,Guayas
 Kia Pregio 2014 ,40.000, 2014 | 85000 km,Pichincha ( Quito )
 Toyota Prado 4x4 ,22.500, 2008 | 215000 km,Pichincha ( Quito )
 Toyota Prado Sumo ,18.500, 2007 | 169000 km,Pichincha ( Quito )
 Toyota Prado Prado Gx Select ,15.500, 2002 | 218329 km,Pichincha ( Quito )
 Toyota Prado 3400cc ,16.500, 2005 | 276000 km,Guayas
 Toyota Prado Gx ,16.800, 2005 | 240000 km,Azuay
 Toyota Prado 4x4 ,16.000, 2008 | 245000 km,Pichincha ( Quito )
 Toyota Prado Full ,19.300, 2009 | 175000 km,Pichincha ( Quito )
 Toyota Prado Vx ,85.000, 2017 | 45000 km,Pichincha ( Quito )
 Toyota Prado 3 Puertas ,130, 2019 | 5000 km,Pichincha ( Quito )
 Toyota Prado Prado 2001 5ptas ,13.900, 2001 | 243000 km,Pichincha ( Quito )
 Honda Pilot 2015 ,60.000, 2015 | 39344 km,Pichincha ( Quito )
 Honda Pilot Pilot ,17.500, 2003 | 151000 km,Pichincha ( Quito )
 Honda Pilot Honda Pilot ,20.000, 2007 | 188970 km,Guayas
 Nissan Patrol Grx 4x4 ,28.900, 2006 | 135000 km,Pichincha ( Quito )
 Nissan Patrol 4x4 ,8.000, 1990 | 400000 km,Pichincha ( Quito )
 Nissan Patrol Original Camioneta ,6.500, 1995 | 276050 km,Santo Domingo De Los Tsáchilas
 Jeep Patriot Patriot ,21.500, 2012 | 86000 km,Azuay
 Volkswagen Polo Standar ,7.000, 2004 | 181700 km,Pichincha ( Quito )
 Volkswagen Polo Polo Hutch 1.6 ,11.000, 2005 | 196000 km,Pichincha ( Quito )
 Volkwagen Polo Sedan ,18.300, 2018 | 60000 km,Pichincha ( Quito )
 Volkswagen Polo Aire Acondicionado ,9.400, 2004 | 179000 km,Chimborazo
 Volkswagen Polo Polo 2.0 Sedan Polo ,7.600, 2005 | 290000 km,Pichincha ( Quito )
 Volkswagen Polo Polo ,8.900, 2005 | 196000 km,Pichincha ( Quito )
 Volkswagen Polo Polo 1.6 ,7.000, 2004 | 208000 km,Pichincha ( Quito )
 Volkswagen Polo Polo ,7.000, 2005 | 227000 km,Azuay
 Volkswagen Polo Polo ,7.800, 2005 | 182000 km,Cotopaxi
 Mazda Pick Up Bt-50 ,13, 2008 | 244000 km,Sucumbíos
 Mazda Pick Up B-2200 ,10.000, 2006 | 120000 km,Esmeraldas
 Mazda Pick Up Camioneta ,4.000, 1982 | 100000 km,Manabí
 Mazda Pick-up ,15.000, 2006 | 225000 km,Chimborazo
 Kia Picanto Full 2019 ,15.000, 2019 | 37000 km,Manabí
 Kia Picanto R ,8.900, 2013 | 122000 km,Pichincha ( Quito )
 Kia Picanto 1.0 4 Puertas A/c ,12.500, 2019 | 5000 km,Pichincha ( Quito )
 Kia Picanto Picanto R Tm 0.99 5p 4x2 ,9.700, 2013 | 102000 km,Pichincha ( Quito )
 Kia Picanto R2013 ,9.500, 2013 | 116000 km,Pichincha ( Quito )
 Kia Picanto Standard ,10.400, 2016 | 81000 km,Pichincha ( Quito )
 Kia Picanto Full Equipado ,16.000, 2019 | 30000 km,Pichincha ( Quito )
 Kia Picanto Picanto R ,9.900, 2013 | 138000 km,Pichincha ( Quito )
 Kia Picanto 1000 Full ,13.200, 2019 | 20000 km,Pichincha ( Quito )
 Kia Picanto Kia ,13.500, 2018 | 84356 km,Pichincha ( Quito )
 Kia Picanto Hasbak ,6.700, 2009 | 227002 km,Sucumbíos
 Kia Picanto Special ,8.900, 2012 | 145000 km,Pichincha ( Quito )
 Kia Picanto Full ,55.000, 2015 | 39800 km,Chimborazo
 Kia Picanto 1.2 ,12.500, 2018 | 50000 km,Pichincha ( Quito )
 Kia Picanto Semi Full + Extras ,14.900, 2018 | 13500 km,Pichincha ( Quito )
 Kia Picanto Hatchback ,6.000, 2006 | 310000 km,Cotopaxi
 Kia Picanto Picanto R 2014 ,8.900, 2014 | 174000 km,Guayas
 Kia Picanto Picanto ,7.000, 2010 | 134000 km,Pichincha ( Quito )
 Kia Picanto Kia Picanto ,8.500, 2011 | 230000 km,Pichincha ( Quito )
 Kia Picanto Xlite ,13.700, 2019 | 39000 km,Guayas
 Kia Picanto Picanto ,6.600, 2006 | 182500 km,Pichincha ( Quito )
